no,fb1,fb2,name_x,phil_x,writ_x,name_y,phil_y,writ_y
26995,/m/060_7,/m/0bjbfj0,Pablo Picasso,,,,,
26996,/m/060_7,/m/0gkzjr3,Pablo Picasso,,,,,
26997,/m/060_7,/m/08179z,Pablo Picasso,,,,,
26998,/m/060_7,/m/09kjlfm,Pablo Picasso,,,,,
26999,/m/060_7,/m/04510,Pablo Picasso,,,Jackson Pollock,,
27000,/m/060_7,/m/01bkdc,Pablo Picasso,,,,,
27001,/m/060_7,/m/080nxx2,Pablo Picasso,,,,,
27002,/m/060_7,/m/0gjf1xb,Pablo Picasso,,,,,
27003,/m/060_7,/m/0j66v7j,Pablo Picasso,,,,,
27004,/m/060_7,/m/07sk_z,Pablo Picasso,,,Ellsworth Kelly,,
27005,/m/060_7,/m/0fpj11j,Pablo Picasso,,,,,
27006,/m/05_xw,/m/0g9_084,Paolo Uccello,,,,,
27007,/m/060_7,/m/074231,Pablo Picasso,,,,,
27008,/m/060_7,/m/01ln2b,Pablo Picasso,,,Karel Appel,,
27009,/m/060_7,/m/0hn9wwt,Pablo Picasso,,,,,
27010,/m/01jqr_5,/m/03cd2sn,Paul Robeson,,,,,
27011,/m/060_7,/m/03cg5gq,Pablo Picasso,,,Rodolfo Nieto,,
27012,/m/060_7,/m/0j_5htd,Pablo Picasso,,,,,
27013,/m/060_7,/m/0l8m1kn,Pablo Picasso,,,,,
27014,/m/060_7,/m/0cvb5p,Pablo Picasso,,,,,
27015,/m/05zpr,/m/03ccqdq,Patrick White,,1.0,Damian McDonald,,
27016,/m/060_7,/m/0swl1mt,Pablo Picasso,,,,,
27017,/m/063_t,/m/0djywgn,Peter Sellers,,,Rowan Atkinson,,
27018,/m/06466,/m/042zl38,Pierre-Auguste Renoir,,,,,
27019,/m/01t_wfl,/m/057qgw,Peter Cook,,,Noel Fielding,,
27020,/m/0b_hb,/m/03yz7g8,,,,,,
27021,/m/05wkw,/m/0_1gz3h,,,,,,
27022,/m/063vn,/m/0fkb9r,,,,B. W. Powe,1.0,
27023,/m/06466,/m/06nzcj,Pierre-Auguste Renoir,,,William Glackens,,
27024,/m/06466,/m/0573x7,Pierre-Auguste Renoir,,,Frederick Carl Frieseke,,
27025,/m/05z1_,/m/0hjc5m0,,,,,,
27026,/m/05z1_,/m/0dsbpg6,,,,,,
27027,/m/05z1_,/m/02wz_qj,,,,,,
27028,/m/05z1_,/m/01vtm2,,,,,,
27029,/m/05z1_,/m/0dryl2x,,,,,,
27030,/m/05z1_,/m/03nx530,,,,,,
27031,/m/05z1_,/m/019syg,,,,,,
27032,/m/05z1_,/m/06mmmy,,,,,,
27033,/m/07glt,/m/02nb6t,,,,George Grant,1.0,1.0
27034,/m/05z1_,/m/012r4p7p,,,,,,
27035,/m/05z1_,/m/0ynz8br,,,,,,
27036,/m/05sr0,/m/036n69,Pythagoras,1.0,,Iamblichus,1.0,1.0
27037,/m/05z1_,/m/04ycw5z,,,,,,
27038,/m/05z1_,/m/05jj59,,,,,,
27039,/m/05z1_,/m/084pb2,,,,,,
27040,/m/05z1_,/m/040ysg,,,,,,
27041,/m/05z1_,/m/0w63482,,,,,,
27042,/m/05yfx,/m/0c50n6,Pope John Paul II,1.0,1.0,,,
27043,/m/05_k7,/m/0c50n6,,,,,,
27044,/m/05z1_,/m/09k75js,,,,,,
27045,/m/05z1_,/m/02qwj88,,,,,,
27046,/m/05z1_,/m/03c9pzr,,,,,,
27047,/m/069fr,/m/0cmbv7v,,,,,,
27048,/m/096tx,/m/05zzbcp,,,,Abdussalam Puthige,,
27049,/m/096tx,/m/02sgnh,,,,Tariq Ramadan,1.0,
27050,/m/0bk1p,/m/0479lhx,Queen,,,,,
27051,/m/06md9,/m/0c46b7q,Ragnar Frisch,,,,,
27052,/m/06bvp,/m/05zs3p4,,,,Aunia Kahn,,
27053,/m/06crk,/m/0g19ct,Richard Feynman,,,Brian Cox,,
27054,/m/06d6y,/m/0fkqgh,Richard Matheson,,1.0,E. E. Knight,,1.0
27055,/m/06d6y,/m/0fdhd0,Richard Matheson,,1.0,Greg F. Gifune,,1.0
27056,/m/06jcc,/m/05zhm1d,Ray Bradbury,,1.0,Ronald Kelly,,1.0
27057,/m/06d6y,/m/05zhm1d,Richard Matheson,,1.0,Ronald Kelly,,1.0
27058,/m/06jcc,/m/010qj4px,Ray Bradbury,,1.0,,,
27059,/m/06kw5,/m/0x21wvz,,,,,,
27060,/m/06fz4,/m/07x5xf,,,,,,
27061,/m/06jcc,/m/0gwyn71,Ray Bradbury,,1.0,,,
27062,/m/06bng,/m/02pqb6s,Robert A. Heinlein,,1.0,Martin Livings,,1.0
27063,/m/06bng,/m/0j5th,Robert A. Heinlein,,1.0,J. Neil Schulman,,1.0
27064,/m/06bng,/m/0fkqgh,Robert A. Heinlein,,1.0,E. E. Knight,,1.0
27065,/m/06bng,/m/05p_v3,Robert A. Heinlein,,1.0,John Scalzi,,1.0
27066,/m/0bv6k,/m/05wb3ct,Richard Wright,,1.0,,,
27067,/m/06ff5,/m/0hjc5m0,,,,,,
27068,/m/06ff5,/m/0dsbpg6,,,,,,
27069,/m/06hvz,/m/0pdp02w,,,,,,
27070,/m/06ff5,/m/03cs430,,,,,,
27071,/m/06hkh,/m/02x33bd,Robert M. Pirsig,1.0,1.0,Gary Forrester,,1.0
27072,/m/06ff5,/m/0dryl2x,,,,,,
27073,/m/06ff5,/m/0w677kq,,,,,,
27074,/m/06g98,/m/046f1,Roger Bacon,1.0,1.0,John Wycliffe,,
27075,/m/06hmd,/m/051vty7,Robert E. Howard,,1.0,David C. Smith,,
27076,/m/06hmd,/m/0fkqgh,Robert E. Howard,,1.0,E. E. Knight,,1.0
27077,/m/06ff5,/m/04jfk1r,,,,,,
27078,/m/06ff5,/m/06mmmy,,,,,,
27079,/m/06j3p,/m/0gkzjr3,Romare Bearden,,1.0,,,
27080,/m/06dw3,/m/05szj4q,Robert Musil,,1.0,Richard David Precht,,1.0
27081,/m/06hsk,/m/0n4br6j,,,,,,
27082,/m/06j3p,/m/0sghp2y,Romare Bearden,,1.0,,,
27083,/m/06jg9,/m/01z1h0,Roger Penrose,,,Fotini Markopoulou-Kalamara,,
27084,/m/079d1,/m/01d4j1,,,,Hall Caine,,1.0
27085,/m/06whf,/m/04gm_x,Samuel Beckett,,1.0,B.S. Johnson,,
27086,/m/06hwd,/m/05p5k21,Rudolf Steiner,1.0,,,,
27087,/m/06whf,/m/0466rn0,Samuel Beckett,,1.0,Raymond Kennedy,,
27088,/m/06whf,/m/05q5wmd,Samuel Beckett,,1.0,,,
27089,/m/06whf,/m/03gwt4,Samuel Beckett,,1.0,Michael Palmer,,
27090,/m/06ff5,/m/04b9q6,,,,,,
27091,/m/04cbtrw,/m/07bnqf,Salman Rushdie,,1.0,Moses Isegawa,,1.0
27092,/m/0461p,/m/080b7kw,Jalal ad-Din Muhammad Rumi,1.0,1.0,,,
27093,/m/06ff5,/m/03c9pzr,,,,,,
27094,/m/06zrb,/m/0ghmfk,,,,,,
27095,/m/06zrb,/m/03m68b,,,,,,
27096,/m/06zrb,/m/04g2qjv,,,,,,
27097,/m/06zrb,/m/0dsbpg6,,,,,,
27098,/m/073v6,/m/02x33bd,Saul Bellow,,1.0,Gary Forrester,,1.0
27099,/m/06xnt,/m/0c5n06,Sappho,,,Elsa Gidlow,,1.0
27100,/m/06zrb,/m/019syg,,,,,,
27101,/m/06zrb,/m/033jmv,,,,,,
27102,/m/06zrb,/m/021c1x,,,,,,
27103,/m/073v6,/m/0dcgf7,Saul Bellow,,1.0,Antonella Gambotto-Burke,,
27104,/m/06zrb,/m/0by8xd,,,,,,
27105,/m/06zrb,/m/06mmmy,,,,,,
27106,/m/06whf,/m/03w9tx6,Samuel Beckett,,1.0,Leo Butler,,
27107,/m/073v6,/m/0fkb9r,Saul Bellow,,1.0,B. W. Powe,1.0,
27108,/m/06whf,/m/01qqzk4,Samuel Beckett,,1.0,Jim Norton,,
27109,/m/06zrb,/m/09c3bc,,,,,,
27110,/m/06zrb,/m/042tk1,,,,,,
27111,/m/06zrb,/m/02q47bp,,,,,,
27112,/m/06zrb,/m/0521z,,,,,,
27113,/m/06whf,/m/07h07,Samuel Beckett,,1.0,Tom Stoppard,,1.0
27114,/m/06whf,/m/0mb5x,Samuel Beckett,,1.0,Harold Pinter,,1.0
27115,/m/06whf,/m/0cpk0s,Samuel Beckett,,1.0,Stan Douglas,,
27116,/m/0jt90f5,/m/02z3vzv,Stephen King,,1.0,James A. Moore,,1.0
27117,/m/06wyv,/m/0pdp02w,,,,,,
27118,/m/06mn7,/m/01dtbz,Stanley Kubrick,,,Don Hertzfeldt,,
27119,/m/074g8,/m/028gyl,,,,Edwin Morgan,,1.0
27120,/m/079jx,/m/0ccm95,,,,Carter Revard,,1.0
27121,/m/07bhy,/m/0j64jn5,Stefan Banach,,,Zygmunt Wilhelm Birnbaum,,
27122,/m/06mn7,/m/0fkb9r,Stanley Kubrick,,,B. W. Powe,1.0,
27123,/m/0739y,/m/03hg28_,Spike Milligan,,1.0,Robert Florence,,
27124,/m/06zrb,/m/073yv,,,,,,
27125,/m/06www,/m/03cnx89,,,,Lilith Saintcrow,,1.0
27126,/m/06zrb,/m/03ks39,,,,,,
27127,/m/06zrb,/m/02vmqtb,,,,,,
27128,/m/06zrb,/m/0qs9cg0,,,,,,
27129,/m/06_wx,/m/02pz3r2,,,,,,
27130,/m/0b198,/m/0g9s_02,Stephen Smale,,,,,
27131,/m/0jt90f5,/m/0fkqgh,Stephen King,,1.0,E. E. Knight,,1.0
27132,/m/0jt90f5,/m/04gs8_5,Stephen King,,1.0,Chris Bradford,,
27133,/m/0jt90f5,/m/05zhm1d,Stephen King,,1.0,Ronald Kelly,,1.0
27134,/m/0jt90f5,/m/0785zx,Stephen King,,1.0,Nnedi Okorafor,,1.0
27135,/m/07mnx,/m/02x33bd,Ted Hughes,,1.0,Gary Forrester,,1.0
27136,/m/09tcw,/m/0bbxsf0,Tony Hoare,,,,,
27137,/m/07x3g,/m/0w677kq,,,,,,
27138,/m/07vj7,/m/07sbkfb,,,,,,
27139,/m/0bqyl,/m/0crgvws,,,,,,
27140,/m/07n39,/m/03m4myz,Timothy Leary,,1.0,Walter Bowart,,
27141,/m/0c4y8,/m/0fdhd0,Tennessee Williams,,1.0,Greg F. Gifune,,1.0
27142,/m/07vw5,/m/05f7ccd,Umberto Eco,1.0,1.0,Kevin McAleer,,
27143,/m/0bv7t,/m/0h96k54,Toni Morrison,,1.0,Barbara Neely,,1.0
27144,/m/07vw5,/m/0j9p9yg,Umberto Eco,1.0,1.0,,,
27145,/m/080f8,/m/07vxgr,,,,Jan Polack,,
27146,/m/02hxcvy,/m/0bm/0xm,,,,,,
27147,/m/03f47xl,/m/04cbtrw,Vladimir Vladimirovich Nabokov,,1.0,Salman Rushdie,,1.0
27148,/m/0806p,/m/02lyrx,Vilfredo Pareto,1.0,,,,
27149,/m/02hxcvy,/m/04jkgpl,,,,,,
27150,/m/07w1l,/m/05zrn,,,,,,
27151,/m/07zl1,/m/0hg3c,Vernor Vinge,,1.0,Eliezer Yudkowsky,,
27152,/m/03f47xl,/m/0dcgf7,Vladimir Vladimirovich Nabokov,,1.0,Antonella Gambotto-Burke,,
27153,/m/03f47xl,/m/0c169v,Vladimir Vladimirovich Nabokov,,1.0,Liesel Litzenburger,,
27154,/m/081nh,/m/0cx01,Walt Disney,,,Dick Bruna,,1.0
27155,/m/085q5,/m/06l9m1,,,,,,
27156,/m/0871j,/m/0m0jk56,Wilhelm Wundt,,,,,
27157,/m/08356,/m/0c5n06,,,,Elsa Gidlow,,1.0
27158,/m/08659,/m/03m5h_r,Will Eisner,,1.0,Gary Chaloner,,
27159,/m/081nh,/m/01sl6w,Walt Disney,,,Keith Haring,,
27160,/m/08659,/m/0dlm65f,Will Eisner,,1.0,,,
27161,/m/084nh,/m/0mb5x,W. B. Yeats,,1.0,Harold Pinter,,1.0
27162,/m/086lm,/m/015kcp,William Congreve,,,,,
27163,/m/0821j,/m/04glzgx,William Gibson,,1.0,Dennis Ashbaugh,,
27164,/m/08433,/m/0125l4g_,William S. Burroughs,,1.0,,,
27165,/m/085b_,/m/01d494,Willard Van Orman Quine,1.0,,Richard Rorty,1.0,
27166,/m/0821j,/m/02rf1hw,William Gibson,,1.0,Raymond Salvatore Harmon,,
27167,/m/087zy,/m/067083,,,,,,
27168,/m/029kh6,/m/03cn2f9,,,,Arne Groh,,
27169,/m/01th73,/m/05c45hr,Winslow Homer,,,Stephen Etnier,,
27170,/m/08745,/m/03d4cmc,,,,,,
27171,/m/087l8,/m/0hndcvk,,,,,,
27172,/m/02_9v5,/m/0dlnf8b,,,,,,
27173,/m/02_9v5,/m/01fsh6,,,,Duccio,,
27174,/m/0268mxb,/m/02qpbgm,,,,Dean King,,1.0
27175,/m/087l8,/m/04jpg89,,,,,,
27176,/m/01th73,/m/04dzxql,Winslow Homer,,,,,
27177,/m/08745,/m/011y70,,,,,,
27178,/m/06dntc,/m/0gg65cg,John Baldessari,,,,,
27179,/m/01th73,/m/0c032nn,Winslow Homer,,,,,
27180,/m/02_9v5,/m/07jrgy,,,,,,
27181,/m/06dntc,/m/09zs1t,John Baldessari,,,Tony Oursler,,
27182,/m/01th73,/m/0gl0cst,Winslow Homer,,,,,
27183,/m/087l8,/m/01s_63,,,,,,
27184,/m/0dsghh,/m/05f_x0,,,,,,
27185,/m/089pf,/m/02p6w,Z notation,,,,,
27186,/m/06dntc,/m/0gffghb,John Baldessari,,,,,
27187,/m/01fh_7,/m/0d5lk,Antonin Artaud,,1.0,Abbie Hoffman,,1.0
27188,/m/01th73,/m/03cj5h5,Winslow Homer,,,Bo Bartlett,,
27189,/m/06dntc,/m/0j65q1c,John Baldessari,,,,,
27190,/m/087l8,/m/0w7msm6,,,,,,
27191,/m/0bxzttf,/m/0bmjr7v,,,,,,
27192,/m/06j2wx,/m/01x79r,,,,,,
27193,/m/0gl1fr,/m/0ch3_l2,,,,,,
27194,/m/04_1zx,/m/0hndgmd,Mikhail Vrubel,,,,,
27195,/m/032h4l,/m/03kc8p,Giovanni Paolo Panini,,,,,
27196,/m/0674cj,/m/0swpzmh,,,,,,
27197,/m/0h3rp_v,/m/0674cj,,,,,,
27198,/m/04vr4b,/m/02677yh,,,,,,
27199,/m/03rwt5,/m/01rr4j,Sarah Frances Whiting,,,Annie Jump Cannon,,
27200,/m/0674cj,/m/0c1r9r,,,,,,
27201,/m/03j24kf,/m/0479lhx,Paul McCartney,,,,,
27202,/m/0cwb5h,/m/05zw_09,,,,,,
27203,/m/032h4l,/m/01fbwn,Giovanni Paolo Panini,,,Canaletto,,
27204,/m/0hgnnbx,/m/0n4cdfl,,,,,,
27205,/m/0br3dt,/m/0j9lxgz,Edwin Dickinson,,,,,
27206,/m/027nhl,/m/03rwk0,,,,C. E. M. Joad,1.0,
27207,/m/05c105t,/m/0g5816l,,,,,,
27208,/m/0cljbc,/m/09v9cfs,,,,,,
27209,/m/027nhl,/m/0415yzm,,,,,,
27210,/m/032gnl,/m/01zr7b,J. Slauerhoff,,1.0,,,
27211,/m/0f4566,/m/0dgpj08,,,,,,
27212,/m/03g_t3,/m/06vkct,Alfred Kubin,,,,,
27213,/m/042v5f,/m/0bm/0n,,,,,,
27214,/m/05d16n,/m/02r3h90,,,,Lippo Memmi,,
27215,/m/043k2d6,/m/0520pxr,Daniel Aaron,,1.0,Philip F. Gura,,1.0
27216,/m/01zfs7,/m/0pcmclv,,,,,,
27217,/m/0bj8xp,/m/0gttk9f,,,,,,
27218,/m/04v7b4,/m/0bz0sj,Carroll Quigley,,1.0,Cleon Skousen,,1.0
27219,/m/065qvj,/m/0k81347,,,,,,
27220,/m/06tnny,/m/0tkf17d,,,,,,
27221,/m/026pgvt,/m/0cc5fgm,,,,,,
27222,/m/026f_my,/m/0jkyxqn,Abul Hasan Ali Hasani Nadwi,,,,,
27223,/m/027ttjd,/m/0wj60d5,Jules Olitski,,,,,
27224,/m/01w5km,/m/02psc44,Nathanael West,,1.0,John Wooley,,1.0
27225,/m/03cx508,/m/0gx0hdt,,,,,,
27226,/m/026pgvt,/m/0dln5nk,,,,,,
27227,/m/026pgvt,/m/026l8m6,,,,John Alan Maxwell,,
27228,/m/039zbj,/m/028gyl,,,,Edwin Morgan,,1.0
27229,/m/049gqy,/m/02_kx7,,,,Robert Williams,,
27230,/m/02nv2b,/m/0fx10d,Margaret Laurence,,1.0,,,
27231,/m/0333cn,/m/04q0zp_,Richard Diebenkorn,,,Henry Villierme,,
27232,/m/0bj8xp,/m/0d_9t9,,,,Roy Ascott,,
27233,/m/0g_0pn,/m/0h95txk,,,,,,
27234,/m/01_xj1,/m/0bmck_d,Robert Frank,,,,,
27235,/m/026pgvt,/m/01296qyz,,,,,,
27236,/m/021fsk,/m/05s_hwv,Gregory Crewdson,,,Matt Glass,,
27237,/m/02q7sgp,/m/03_7q3,,,,Paul Watzlawick,,
27238,/m/021fsk,/m/05fm0q,Gregory Crewdson,,,Justine Kurland,,
27239,/m/05btc4,/m/0j9mpjd,,,,,,
27240,/m/04jpg89,/m/01s_63,,,,,,
27241,/m/027686m,/m/0c3_3t4,Larry Bell,,,,,
27242,/m/06thbj,/m/07kdmdk,Kannadasan,,,Snehan,,
27243,/m/0fp_mnm,/m/03yls51,,,,Johann Sperl,,
27244,/m/040hy1,/m/0415yzm,,,,,,
27245,/m/03dpcd,/m/0bhb0sq,William Eggleston,,,,,
27246,/m/021fsk,/m/0b6ktp6,Gregory Crewdson,,,,,
27247,/m/03ymgq,/m/0dlk_3s,Abul A'la Maududi,,,Muhammad Farooq Khan,,
27248,/m/0h1jxt,/m/0ds17k9,,,,,,
27249,/m/0glqj43,/m/0kvh8x9,,,,,,
27250,/m/027686m,/m/0gg5d6f,Larry Bell,,,,,
27251,/m/032xf2,/m/05b4zcg,,,,Steve Cox,,
27252,/m/027_8m_,/m/01008tlv,,,,,,
27253,/m/05vk0y4,/m/05xvcrt,Johannes Fabian,,1.0,Jan Blommaert,,1.0
27254,/m/0333cn,/m/0wkcyhh,Richard Diebenkorn,,,,,
27255,/m/024wr9,/m/0h63643,Shota Rustaveli,,1.0,,,
27256,/m/024wr9,/m/05sbq7,Shota Rustaveli,,1.0,Vazha-Pshavela,,1.0
27257,/m/0f2t8x,/m/0gy0shh,,,,,,
27258,/m/024wr9,/m/0h3xck9,Shota Rustaveli,,1.0,,,
27259,/m/0d1_7j,/m/0j2b68w,,,,,,
27260,/m/02x6lj,/m/026xgz0,,,,Johan Gabriel Oxenstierna,,
27261,/m/024wr9,/m/0vpsthq,Shota Rustaveli,,1.0,,,
27262,/m/05yw3l,/m/081pbx,,,,,,
27263,/m/01mnzm2,/m/03j2rq7,,,,Peter Richardson,,
27264,/m/097dcw,/m/042zl38,,,,,,
27265,/m/0c4b27h,/m/0ds7x28,,,,,,
27266,/m/093kk2,/m/027jlmg,,,,,,
27267,/m/05wk6nw,/m/04lhn3q,,,,,,
27268,/m/097dcw,/m/057pxnq,,,,,,
27269,/m/0343gd,/m/0gj8dd6,Elaine de Kooning,,,,,
27270,/m/0gvv2ln,/m/0gvqy2f,,,,,,
27271,/m/097dcw,/m/0cmc8v3,,,,,,
27272,/m/079rxq,/m/03wbdb2,,,,Del Kathryn Barton,,
27273,/m/08p_tt,/m/016qqv,Hollis Frampton,,1.0,Carl Andre,,
27274,/m/0276wnf,/m/02s7zd,,,,,,
27275,/m/0276wnf,/m/01dpvn,,,,,,
27276,/m/06blb2,/m/0gg7vf2,,,,,,
27277,/m/07k6xv6,/m/024hjy,,,,Tom of Finland,,
27278,/m/0950k3,/m/0h563p1,Daniel Garber,,,,,
27279,/m/074g02,/m/0fqn3cp,Cindy Sherman,,,,,
27280,/m/09bd38,/m/03zskt,,,,,,
27281,/m/09ccqq,/m/0gg8h2z,Robert Gober,,,,,
27282,/m/0fpsp1_,/m/0h3wpbl,,,,,,
27283,/m/08nxx_,/m/0gtw5y5,Mirza Ghalib,,,,,
27284,/m/026cwsn,/m/0fpj9nw,,,,,,
27285,/m/0g561qh,/m/01cg5t,,,,Ibn Arabi,1.0,1.0
27286,/m/05wvccb,/m/05xynyc,,,,Edward Laumann,,1.0
27287,/m/0503hj,/m/02qnjvp,Yosa Buson,,1.0,,,
27288,/m/08tkj1,/m/0gjdv3y,,,,,,
27289,/m/08rxnw,/m/03qcz7d,Miller Williams,,1.0,Robert P. Arthur,,
27290,/m/071dly,/m/0ch12y5,,,,,,
27291,/m/097dcw,/m/0hr6jgq,,,,,,
27292,/m/06pc5s,/m/0dj72p,Ralph Goings,,,,,
27293,/m/08n06g,/m/0dll9w5,,,,,,
27294,/m/0h4qf1,/m/022f5v,,,,Frank Frazetta,,1.0
27295,/m/0cg1gw,/m/02z3vzv,Thomas F. Monteleone,,1.0,James A. Moore,,1.0
27296,/m/0r3vxxt,/m/03hjc43,,,,,,
27297,/m/0bpb8k,/m/05pjwt,,,,,,
27298,/m/0bj1bf,/m/032xn8,Robert Warshow,,1.0,Stanley Cavell,1.0,
27299,/m/02rd4mk,/m/032xn8,,,,Stanley Cavell,1.0,
27300,/m/0c4l4p,/m/0nfvvz3,,,,,,
27301,/m/04jnc1y,/m/0hrfgnw,,,,,,
27302,/m/07s849b,/m/0h_bmw8,Paul Dutton,,1.0,,,
27303,/m/04dz4j0,/m/05b00mx,,,,Timothy App,,
27304,/m/0ffjmr,/m/0cc9j0s,,,,,,
27305,/m/036vfw,/m/0cc9j0s,,,,,,
27306,/m/0269q50,/m/02g_1q,Friedrich Karl Forberg,1.0,1.0,Hans Vaihinger,1.0,
27307,/m/03mhn5w,/m/02vvdjy,Julius Stieglitz,,,,,
27308,/m/02ql0mf,/m/02w9dzd,,,,Claudio Bravo,,
27309,/m/0kt0j_,/m/0djm2x,,,,,,
27310,/m/026nh9j,/m/011sm_6f,,,,,,
27311,/m/02r7htx,/m/07cg9h,,,,,,
27312,/m/0kt0j_,/m/0ch5bcr,,,,,,
27313,/m/03m74wf,/m/027skt2,,,,,,
27314,/m/030b1q,/m/03d0_nx,Giuseppe Arcimboldo,,,,,
27315,/m/0c1djy,/m/0123kmbm,,,,,,
27316,/m/0c16sz,/m/05f3g1j,,,,Edward J. Fraughton,,
27317,/m/0cbx64,/m/03gw523,Jim Shaw,,,,,
27318,/m/02r8tyg,/m/0271rqk,,,,,,
27319,/m/0bt597,/m/0fp5mz,,,,,,
27320,/m/02rbbyc,/m/0ckgtm,,,,,,
27321,/m/02rmlpw,/m/02127p,Anthony Masters,,,Laurell K. Hamilton,,1.0
27322,/m/080jn3d,/m/0dn3jt,,,,,,
27323,/m/02pw4qx,/m/0fdhd0,,,,Greg F. Gifune,,1.0
27324,/m/0c3kb7x,/m/04z_nn1,,,,Jim Connolly,,
27325,/m/02qgcn9,/m/05mr6px,,,,,,
27326,/m/02r721_,/m/0102d1lv,,,,,,
27327,/m/03qfw6s,/m/03cn9nq,Mangesh V. Nadkarni,,1.0,Jayant Kaikini,,1.0
27328,/m/0c85sm,/m/06_wz0v,,,,,,
27329,/m/0cbbtx,/m/02w73j,,,,Mike Krahulik,,
27330,/m/02rdbp7,/m/02893vz,,,,Kazuo Nakamura,,
27331,/m/0dvhhn,/m/09gh6pk,,,,,,
27332,/m/09bwtb,/m/0h531h5,,,,,,
27333,/m/03ydzcy,/m/0b1pcs,,,,Ellen Schreiber,,
27334,/m/0bsxtb,/m/0fpgh_5,Nandalal Bose,,,,,
27335,/m/03w9ymt,/m/0h1gcl5,,,,,,
27336,/m/0bpf4r,/m/042h29,,,,,,
27337,/m/0266d5p,/m/043rvr1,,,,,,
27338,/m/05mxtnq,/m/02q8cz,,,,,,
27339,/m/0bpxz5,/m/09gkvzw,,,,,,
27340,/m/0fg61h,/m/0dlk_3s,Amin Ahsan Islahi,,,Muhammad Farooq Khan,,
27341,/m/0f43v_,/m/09l078,,,,Ti-Grace Atkinson,,1.0
27342,/m/0bzwld,/m/0mj3d,,,,Emmanuel Levinas,1.0,
27343,/m/0cb2wz,/m/0j2980d,Anish Kapoor,,,,,
27344,/m/02r5zkx,/m/08pq9f,Cyril Power,,1.0,Sybil Andrews,,
27345,/m/05yh2xr,/m/05w7kk9,,,,,,
27346,/m/0c9v65,/m/0pl1b8p,,,,,,
27347,/m/0cb2wz,/m/03b_zwc,Anish Kapoor,,,,,
27348,/m/02rty_1,/m/010x971r,,,,,,
27349,/m/0c85sm,/m/0zn2qx4,,,,,,
27350,/m/02qzwff,/m/012gbw9j,Douglas A. Melton,,,,,
27351,/m/02jt1_,/m/0gh89bk,,,,,,
27352,/m/02ky6z,/m/0dbjtf,,,,,,
27353,/m/04lf07b,/m/03gqhc9,,,,Julian Rotter,,
27354,/m/04gl1nm,/m/011sm_6f,,,,,,
27355,/m/05p1x_q,/m/0c3k9ph,,,,,,
27356,/m/0nb89ks,/m/057pxnq,,,,,,
27357,/m/02m21g,/m/01_vwj,Frank O'Hara,,1.0,,,
27358,/m/04jhtbv,/m/0j9lf7g,Lim Cheng Hoe,,,,,
27359,/m/02fjf6,/m/02flr5,,,,,,
27360,/m/02fjf6,/m/0413t1h,,,,,,
27361,/m/02flr5,/m/0413t1h,,,,,,
27362,/m/0gtxxt7,/m/01x789,,,,,,
27363,/m/02k7h7,/m/04z_nn1,,,,Jim Connolly,,
27364,/m/0b75xj_,/m/0dsdz8z,,,,,,
27365,/m/02flr5,/m/05p474m,,,,,,
27366,/m/01p0vjh,/m/0vztvql,,,,,,
27367,/m/02jg92,/m/027_247,,,,Joe L. Kincheloe,,
27368,/m/03qhxmm,/m/09g9rsw,,,,,,
27369,/m/04lf07b,/m/01jfqj,,,,,,
27370,/m/05mx87f,/m/05b3qbt,Nils-Udo,,,Richard Shilling,,
27371,/m/04gnblh,/m/0gg8h2z,,,,,,
27372,/m/0349s,/m/05h151,,,,Shaul Tchernichovsky,,1.0
27373,/m/04gnh14,/m/047pll4,,,,Josef Moroder-Lusenberg,,
27374,/m/0641k6w,/m/0bf7np,,,,,,
27375,/m/02k8sc,/m/0j2980d,Zaha Hadid,,,,,
27376,/m/02js86,/m/0k9hf94,,,,,,
27377,/m/0134s5,/m/03y9dmy,,,,,,
27378,/m/016ftg,/m/0hrfgnw,Antoine Bourdelle,,,,,
27379,/m/0338k6,/m/02jnyh,,,,,,
27380,/m/0pz91,/m/07nxsq,Adam Sandler,,,,,
27381,/m/016ftg,/m/027jlmg,Antoine Bourdelle,,,,,
27382,/m/016ftg,/m/07s603l,Antoine Bourdelle,,,,,
27383,/m/01zplk,/m/0333cn,Arshile Gorky,,,Richard Diebenkorn,,
27384,/m/02y3q1,/m/03gxpkg,,,,,,
27385,/m/0k1fm,/m/03gxpkg,,,,,,
27386,/m/016ftg,/m/0hrfgng,Antoine Bourdelle,,,,,
27387,/m/0338k6,/m/04dy1h,,,,,,
27388,/m/010134,/m/04y8qqf,,,,,,
27389,/m/02s54h,/m/0785zx,Ben Okri,,1.0,Nnedi Okorafor,,1.0
27390,/m/02_3ny,/m/040m65,,,,Ubermorgen,,
27391,/m/0338k6,/m/0cmcq9h,,,,,,
27392,/m/016ftg,/m/0jkx_94,Antoine Bourdelle,,,,,
27393,/m/01cdmf,/m/0bh7s8b,,,,,,
27394,/m/01blfj,/m/0j_6vkp,Antony Gormley,,,,,
27395,/m/01zmb8,/m/0j_6v8p,Angela Carter,,1.0,,,
27396,/m/023b7b,/m/0j42lnz,Banksy,,,,,
27397,/m/023b7b,/m/03b_zwc,Banksy,,,,,
27398,/m/0f6lx,/m/041mt,Charlie Parker,,,Jack Kerouac,,
27399,/m/02ycbt,/m/0280j8s,,,,,,
27400,/m/029w5f,/m/0drcjw,Bruce Chatwin,,1.0,Jason Webster,,
